#==========================================================
# Calorimeter DMAP version 0.9, 31-March-2020 
# Authors: S.Miscetti, D.Pasciuto
#===========================================================
#Calpoi-Disk-PhiD-Crate-Board-Sensor-Chan-IXnum-IYnum-CryId
#===========================================================
 252    0    1     3     1     0      4    11    25   337 
 253    0    1     3     1     1     15    11    25   337 
 254    0    1     3     1     0      1    11    26   336 
 255    0    1     3     1     1     18    11    26   336 
 256    0    1     3     0     0      2    11    27   157 
 257    0    1     3     0     1     17    11    27   157 
 258    0    1     4     3     0      3    11    28    30 
 259    0    1     4     3     1     16    11    28    30 
 260    0    0     4     1     0      7    11    29     2 
 261    0    0     4     1     1     12    11    29     2 
 262    0    1     0     3     0      7    11     3   274 
 263    0    1     0     3     1     12    11     3   274 
 264    0    0     4     1     0      5    11    30    19 
 265    0    0     4     1     1     14    11    30    19 
 266    0    0     4     0     0      5    11    31    65 
 267    0    0     4     0     1     14    11    31    65 
 268    0    0     4     0     0      2    11    32   144 
 269    0    0     4     0     1     17    11    32   144 
 270    0    1     4     0     0      0    11    33   230 
 271    0    1     4     0     1     19    11    33   230 
 272    0    1     4     0     0      9    11    34   322 
 273    0    1     4     0     1     10    11    34   322 
 274    0    1     4     1     0     14    11    35   419 
 275    0    1     4     1     1      5    11    35   419 
 276    0    0     0     3     0      5    11     4   188 
 277    0    0     0     3     1     14    11     4   188 
 278    0    0     0     3     0      3    11     5   107 
 279    0    0     0     3     1     16    11     5   107 
 280    0    0     0     2     0      1    11     6    47 
 281    0    0     0     2     1     18    11     6    47 
 282    0    0     0     2     0      0    11     7    11 
 283    0    0     0     2     1     19    11     7    11 
 284    0    1     1     3     0      1    11     8    36 
 285    0    1     1     3     1     18    11     8    36 
 286    0    1     1     1     0      3    11     9   175 
 287    0    1     1     1     1     16    11     9   175 
 288    0    1     0     2     0     17    12     1   456 
 289    0    1     0     2     1      2    12     1   456 
 290    0    1     1     0     0     12    12    10   446 
 291    0    1     1     0     1      7    12    10   446 
 292    0    1     1     0     0      9    12    11   445 
 293    0    1     1     0     1     10    12    11   445 
 294    0    1     2     2     0      8    12    12   444 
 295    0    1     2     2     1     11    12    12   444 
 296    0    1     2     2     0     12    12    13   443 
 297    0    1     2     2     1      7    12    13   443 
 298    0    1     2     1     0     11    12    14   442 
 299    0    1     2     1     1      8    12    14   442 
 300    0    1     2     1     0     13    12    15   529 
 301    0    1     2     1     1      6    12    15   529 
 302    0    1     2     0     0     18    12    16   528 
 303    0    1     2     0     1      1    12    16   528 
 304    0    1     2     0     0     11    12    17   345 
 305    0    1     2     0     1      8    12    17   345 
 306    0    1     2     0     0     13    12    18   438 
 307    0    1     2     0     1      6    12    18   438 
 308    0    1     2     0     0      8    12    19   343 
 309    0    1     2     0     1     11    12    19   343 
 310    0    1     0     3     0     11    12     2   365 
